0.000000000000000000e+00 1.423533796903378446e-02 -3.575951365723542552e-02 2.151584394675607262e-02 3.818187255864789048e-02 -2.308085692837801017e-02
9.899999999999999946e-04 9.043823756011379333e-02 1.416063935989993194e-02 -2.033613946370979586e-02 5.270358699926989271e-02 2.151650367874150330e-02
1.979999999999999989e-03 8.840808980317243744e-04 5.366082503667880289e-03 -6.389599059312383277e-03 -7.469847242143820565e-03 1.829247107282596372e-04
2.969999999999999984e-03 8.809258236750917848e-03 2.438259497308805854e-02 -5.285886098634607483e-02 3.545627201213029378e-02 -1.141883357492837030e-02
3.959999999999999978e-03 6.187966697002174332e-02 2.301744156594440899e-02 3.643283999813125285e-02 3.523251333618194342e-02 6.253635467993988450e-02
4.949999999999999539e-03 2.310984107715795353e-03 -2.908954726661591716e-02 -2.673402449206504702e-02 4.036629244534357085e-03 -2.803127446735385886e-02
5.939999999999999968e-03 -4.683630239787040656e-02 -5.844096917249236647e-03 -7.523845748399785212e-03 3.290812064384726621e-02 -4.596677594681061740e-02
6.930000000000000396e-03 2.043005499396825797e-02 -3.356832553347398329e-02 -2.240302101517380878e-02 3.832673854856998713e-02 3.846284773091408066e-02
7.919999999999999957e-03 2.982476701616658746e-02 -3.158237123086155701e-02 1.280072972815181342e-02 -1.679313419672029428e-04 7.218713698857802397e-02
8.909999999999999518e-03 1.440179320894234560e-02 -2.013928249075166294e-02 1.753022860153091462e-03 9.172476298904642944e-03 2.365057429956466100e-03
9.899999999999999079e-03 -4.769746880508927978e-03 9.948373757318136525e-04 4.983603028416045419e-04 -1.801748091784488148e-04 2.556609436123184493e-03
1.089000000000000037e-02 4.418508595088965069e-02 -8.869522009464921378e-03 6.276098292237701493e-02 -9.819026041949478409e-03 1.534931761905833879e-02
1.187999999999999994e-02 2.448005563378885183e-02 7.008321332400192782e-02 -3.729005784572920340e-02 -6.499019536016669395e-03 -2.309617087807407099e-02
1.286999999999999950e-02 -2.364698785125849464e-03 8.229422645498649103e-02 2.174373658817787408e-02 4.332122998972256361e-03 5.069655501641653732e-04
1.386000000000000079e-02 -3.440528976387360188e-02 2.714711006240027452e-02 1.538034850197935767e-02 3.330803288174043197e-02 4.236879984173234220e-02
