0.000000000000000000e+00 -6.499021481352365570e-02 -9.347993582667003809e-02 -1.505668624584305913e-02 -4.364915558146831298e-02 -8.916295406677585134e-02 -5.262098935853361942e-02 -5.487190946703910527e-02 -1.723902592091881847e-01 -9.527193967836185273e-02 -1.520053734142454149e-01
9.898000000000000981e-04 -8.909379664088792894e-02 3.167721147575437018e-02 -2.479477263816472210e-02 3.082530145671615821e-04 6.922764309397961332e-04 -6.672343901506722075e-02 -3.272791007541270281e-02 -1.828349099387670956e-02 8.477067331425010288e-02 -8.374256732111313994e-02
1.979600000000000196e-03 8.199194286945019755e-03 -1.124466499572719311e-02 -3.168071999192244304e-02 1.247833092340252213e-02 8.454156396521050887e-02 -1.933703059421166062e-02 9.714460830897601656e-04 -8.326779994968115661e-02 -1.900881876140089505e-04 3.579153491366465073e-02
2.969400000000000511e-03 2.893218814124791718e-02 -4.282525300151679361e-04 5.656062426549025163e-02 7.008876315204200236e-02 6.283624706472804022e-02 7.535283592941538358e-04 1.531200885427659066e-02 -2.323373809168923290e-02 1.812881398594993684e-02 1.550073984472230028e-02
3.959200000000000393e-03 -1.193127920367110517e-01 -8.942632943461589767e-02 2.710278056212484313e-02 -9.611029971931082938e-02 9.456061429637844379e-03 2.716652567748365985e-02 6.511880922491447565e-02 -3.881240037078581562e-02 -8.630410831812257780e-03 2.953911776749622645e-02
4.949000000000000274e-03 -6.831063918919064171e-02 1.171150841573445761e-01 -6.478106892660602523e-02 -6.638748935892189139e-03 -6.536418683482394382e-03 -3.773833025327275742e-02 1.112302915084152216e-01 -1.391413995587765899e-02 -1.362715270603337761e-02 1.414895525438950724e-02
5.938800000000001023e-03 2.471231802641494710e-02 -9.587819634716168715e-02 -2.832552532907946924e-02 1.260700535556208424e-01 3.701305996395670705e-02 5.744414296545189563e-02 -1.052259459960290522e-01 1.866220025211823286e-02 -5.436138947920591061e-03 -5.901149047700413042e-02
6.928600000000000904e-03 1.344745046878814687e-02 -2.091969473611676733e-02 -1.191748510549103975e-02 -8.318609968333036397e-02 3.101749256198745378e-02 -8.048502795126579942e-03 -3.905475473302401444e-03 -9.092089316674986654e-02 2.227766373274735548e-02 4.644314361467332536e-02
7.918400000000000785e-03 3.477023710399115147e-02 1.525109751974269671e-02 1.093555717525215021e-01 8.650691056876727569e-02 -5.502057042297760908e-02 -4.462851790574981492e-02 -4.622798728594279538e-02 1.412451325182810698e-02 -1.950627129198394955e-02 4.589387278867508579e-02
8.908200000000001534e-03 6.477838630024107536e-02 4.536282483518535094e-03 -4.753776920034953959e-03 -6.554697242978671859e-03 -1.709895106305023629e-02 1.820038500833477332e-02 3.103720499289109799e-02 7.308694549454963774e-02 -1.004469279289168203e-02 -2.547978549661883939e-03
