0.000000000000000000e+00 -4.602667843867462409e-03 1.995417395202117930e-02 3.697252043971819419e-02 4.195847046138270059e-02 -6.093422497705018289e-04
9.841999999999999620e-04 2.407028668919695535e-03 -3.347654298733238054e-02 1.608877715860610597e-02 2.656408416545236965e-03 -3.512038476170076251e-02
1.968399999999999924e-03 -4.889464025890521981e-02 -5.266127177231032935e-02 -5.409384802695849787e-02 -2.811822721706226311e-02 -2.644084321644128363e-02
2.952599999999999669e-03 -9.307196872097953100e-03 -3.476321116407529027e-02 -2.252178728015049106e-02 -2.651393352929336256e-02 -6.689323147887524246e-02
3.936799999999999848e-03 1.396408321359664771e-02 -2.114586818795614886e-02 6.945982685447024685e-02 2.760214604083146075e-02 5.471036042337159254e-03
4.921000000000000027e-03 -3.027465674444735147e-02 -1.794676995444268591e-02 4.639038031773959347e-02 7.919691895864867937e-03 2.334965936538474420e-03
5.905199999999999338e-03 -3.224435458057651332e-02 4.747999018455168092e-03 1.299963743676455993e-02 -1.599453640029842305e-02 -5.133514445109697150e-02
6.889399999999999517e-03 3.154415719890150266e-02 -5.038513595883387791e-02 2.569019239392804702e-02 -1.079960536582921099e-02 -7.803606724167552744e-02
7.873599999999999696e-03 2.858901832507468668e-02 1.279679424466043797e-02 1.221333591998293062e-02 -4.450533423818274319e-03 -4.625891494057895320e-02
8.857799999999999008e-03 -1.877082673559556450e-02 -6.491128903068541477e-03 -7.395604979141092924e-03 1.254206153597040713e-02 -2.442829327747539012e-02
9.842000000000000054e-03 1.265894041987946153e-02 8.983195538969172486e-03 -2.087252006391190906e-02 3.511294593541688241e-02 -4.164989057633577962e-02
1.082619999999999937e-02 4.392747410896776471e-03 -2.608706913861900956e-02 2.077853067425628267e-02 -2.784896169506028904e-02 -4.859107423632325062e-02
1.181039999999999868e-02 -2.489871601357324798e-02 -2.649818107181094173e-02 1.835155129712804853e-02 -6.624508331615108943e-03 -5.065905517710675432e-02
1.279459999999999972e-02 -4.745558833268545551e-02 2.905104673983410768e-02 -2.001800750538247978e-02 -4.842776696718078394e-02 -7.722661593856404438e-02
1.377879999999999903e-02 -1.449250772705980295e-02 4.277546877124264730e-04 4.045460818520903168e-02 -1.380260452261007804e-02 -4.244503738134529358e-02
1.476300000000000008e-02 1.551849682981532334e-03 -2.257377137283283000e-02 5.490620249614112935e-02 -3.912764495782183188e-02 -5.412591598145607280e-02
1.574719999999999939e-02 -4.345402424067011660e-02 -1.710507980209287696e-02 1.167944500229229840e-02 1.543840854364536205e-02 -6.680816488453003577e-02
1.673140000000000044e-02 -2.034639506992791391e-02 -2.050753859666127124e-02 6.216813001101200581e-03 7.809995938281442257e-03 -7.548502914662673369e-02
1.771559999999999802e-02 -3.041948218380552404e-02 1.219373563232833274e-02 4.761327479460879079e-03 -3.533996841936638822e-02 -5.105047524036817469e-02
1.869979999999999906e-02 1.409705823240341681e-02 -6.764552039508804626e-02 -4.587018799279723134e-03 -1.988582086298865126e-02 1.088343056517072352e-03
