0.000000000000000000e+00 1.297050146061902443e-01 1.238004323888377139e-01 -4.476649610861845562e-03 5.757057407803552185e-02 3.269939160859798577e-02 -8.583833792957256195e-03 6.117148432365727972e-02 4.718267986666933173e-02 8.222924224907966761e-02 1.215081300744319248e-01
9.883999999999999557e-04 8.076563013097309840e-02 -2.013550045825302642e-02 -3.211756977741000302e-02 -7.749429730289013676e-03 -5.645376731709905033e-03 -3.059662300598316523e-03 -3.837768141385617532e-02 7.893864965719364505e-04 -1.973314987003749882e-03 5.106824868761393466e-02
1.976799999999999911e-03 -1.616001000337966842e-01 -1.310394004006924795e-01 -2.307760096729483124e-01 -1.175711920762993051e-01 -6.877220601863184846e-02 -4.894689456154419083e-02 -9.290856201955301208e-02 -1.105964731613891805e-01 -1.301365545495784537e-01 -1.228049169365318660e-01
2.965199999999999867e-03 -5.382846365126908728e-02 -4.074417130294274991e-02 -4.399880283301246114e-02 -6.602934067903300577e-03 -1.011065709554468117e-01 1.274895364172038206e-02 1.996979792308774954e-02 1.508214272012775581e-02 -1.986455393931836969e-02 9.063268409071428833e-03
3.953599999999999823e-03 7.976109747990807464e-02 1.125124365761287770e-01 7.530124480730442105e-02 7.542696445555843732e-02 -1.528757873028279606e-03 1.165659394352168560e-01 -2.587785951426488373e-02 9.067377072420304551e-02 7.852769253897518009e-02 7.617396857909189412e-02
4.942000000000000212e-03 -1.395228923283333422e-01 -9.131014663017193722e-02 -5.886877478105513942e-03 -1.401970844176296527e-01 -4.362936332124577737e-02 -1.325465257118918494e-01 -1.062013750965526832e-01 -2.390381979796815312e-02 -5.178584500197767199e-02 -1.070847830734554390e-01
5.930399999999999734e-03 -1.109663886085493073e-01 -1.613021924370889454e-02 -1.139543966770578537e-01 -7.473568034326508180e-02 -5.294113042217149512e-02 -6.476904445842533720e-02 -1.036176503853722258e-01 -6.416982701266421563e-02 -3.134182518903647074e-02 -6.039424872606981298e-02
6.918799999999999256e-03 1.702996808587633748e-01 5.314387553132233349e-02 4.612139258173545558e-02 1.427350475960176834e-01 -2.096017074823885995e-02 6.234164450255562373e-02 2.870295921863090169e-02 1.280462439895738991e-01 -1.464296688808202447e-03 8.566999783666350010e-02
7.907199999999999646e-03 2.424606167297347140e-02 -3.604982400914981400e-02 1.469753171398052900e-02 2.748712945268364655e-02 -4.754380693234963595e-02 7.208137278576666473e-02 1.364366207543585285e-02 5.635006877942234926e-02 1.007209013049972443e-02 2.732457885443020582e-02
8.895600000000000035e-03 -7.740185245245206902e-02 -8.845242620659458932e-02 -7.850368499372095688e-02 -4.400279763759341878e-02 1.570845428129875876e-02 8.972451209218929719e-03 -5.746301197969271718e-02 -6.273560800891830880e-02 -7.195453268452575712e-02 -9.520323277325673517e-02
9.884000000000000424e-03 4.908847479832263022e-02 3.244121671476314639e-02 1.174358943652515155e-02 9.170290064788455412e-04 4.116756622375137425e-02 4.731638931499610595e-02 7.061521136071401139e-02 3.784904052011656833e-02 -6.500265915744260492e-02 2.558718739500075515e-02
1.087239999999999908e-02 -1.072802166588409344e-02 5.147096833441649338e-02 6.260423748680853107e-02 2.284663311405306027e-02 2.033356868790196087e-02 4.433552243289373695e-02 7.817612938116591526e-02 1.994450842468844382e-02 5.490456922881619545e-02 5.022604125069621284e-02
1.186079999999999947e-02 -1.172677174921922666e-01 -2.945762338529273050e-02 5.010331516511369078e-03 -4.715265750382777177e-02 -1.025762917940968716e-01 -9.583436103327971911e-02 -4.317554285965938959e-02 -4.960571437391998739e-02 -1.633233128340607146e-02 -1.129665927362041291e-03
1.284919999999999986e-02 -4.033471253324093751e-03 -3.353106354691019059e-02 -5.964976501329361663e-02 2.097950005107031279e-02 -6.210977451968836827e-02 -9.377738821331234320e-02 -5.428937406146515376e-02 -3.982111782190515814e-02 -5.386728910531473485e-02 1.019044441648924021e-01
1.383759999999999851e-02 9.787605581272809663e-02 3.923503029852793561e-02 3.315791522999707308e-02 3.672082932792378879e-02 4.263887850878635838e-02 8.993322282422985814e-02 -2.673583410048698678e-02 -1.353641466326668125e-02 8.329062856440177381e-03 9.135682309848507099e-02
1.482599999999999890e-02 -5.281373104664093682e-02 1.276322770304670097e-02 -5.389029653804789516e-02 -1.918806151247583539e-02 1.980187991775285775e-02 4.329592410808331092e-03 -1.707360094310477958e-02 -5.432971531569748269e-02 4.679753171889789592e-02 -4.348687793015196257e-02
1.581439999999999929e-02 -6.674858498998521850e-02 -4.457964161127653258e-02 -7.799951202629942792e-02 -1.357806033200066598e-02 1.272387771478297562e-02 -3.122259230219452675e-02 -1.070937634189307319e-01 7.627650134936946047e-02 1.545934127904591109e-02 -8.328572491034139103e-02
1.680279999999999968e-02 -3.930292280783078546e-02 -1.054830428987021994e-03 -4.436807214980216518e-02 4.884398184018962780e-02 5.241369765327580366e-02 -5.846012887372998255e-04 -3.825812515900570143e-02 7.536547757257140885e-03 5.257093065113109531e-02 1.166543399320287000e-02
1.779120000000000007e-02 1.373100149883080962e-02 1.074979188553065318e-01 -5.245315045873425591e-02 6.358389494403279829e-02 1.032000456848023925e-02 3.110613037363520531e-02 1.925807357083661464e-02 2.475617528534657802e-02 -1.945390465637926447e-02 5.855762932937090548e-02
1.877960000000000046e-02 -3.753169151915856927e-02 7.744651910875787089e-03 -1.576844403189453514e-02 1.780957571595270100e-02 -1.761511646105908468e-03 1.752591011114995254e-02 -7.968897005186471871e-02 2.334599986285409989e-02 -4.980807850449658035e-03 -9.476751113497138002e-02
1.976800000000000085e-02 -8.942743504566537383e-02 -7.479550428969462816e-02 -2.927635758489124593e-02 -4.991555198550015789e-03 -7.460223883599235994e-02 -3.813836622205075966e-02 -5.530986266577328503e-02 2.459519859409879661e-02 -4.796494514502726877e-04 9.819123507845656934e-03
2.075639999999999777e-02 -9.568453980536591186e-02 2.855036246693160376e-02 1.564377512333826187e-02 -5.071746911182927094e-03 -2.017250984388974447e-02 4.435886402556832309e-02 8.754527451233981832e-04 7.266551373202052855e-02 1.641141436720673988e-02 4.102741464891948749e-03
2.174479999999999816e-02 4.901385308520236211e-02 3.576858182678539083e-02 -6.312118915649320150e-02 -3.177841771191676316e-03 -2.925271517061029530e-02 -2.109297516785095181e-02 -5.914370050655547856e-02 -5.005582826448298078e-02 2.440924995435374972e-02 -4.239731494156585151e-02
2.273319999999999855e-02 -3.038242460882726106e-02 -9.080408734256661951e-02 4.562720234589852375e-02 2.735503080928689337e-02 -8.607852301492636971e-02 -6.959961280315350718e-02 -6.158764487697938883e-02 -3.896302696906705360e-02 -3.816424284360966229e-02 -1.296512643592808052e-02
2.372159999999999894e-02 8.188091668561557623e-02 -1.410018573826377422e-02 -7.552583317291508558e-02 2.603403184910896978e-02 -7.115811244823812276e-02 4.833208535763488384e-02 2.980103365000033241e-02 -4.467706264129524783e-03 -1.939266404990552459e-02 -9.111381567329560061e-02
2.470999999999999933e-02 1.156809937839528568e-01 4.539786418429462428e-02 -1.578406411884106589e-02 9.975726088437575356e-02 1.743890799149557403e-03 1.411248337758548230e-02 5.284087965100646433e-02 4.331808651910978164e-02 1.041594564046300492e-02 2.173901117901901395e-02
2.569839999999999972e-02 -4.064848287238997243e-02 -1.662448462097601207e-02 2.251638966241686565e-02 -3.856699048680585495e-02 4.414271481874149083e-02 4.391906172133803327e-02 5.905686048966880125e-02 9.242416987474516565e-02 -1.067507472644020454e-02 -1.509552030246025071e-02
2.668680000000000010e-02 2.682762439802940588e-02 -5.768093139089332244e-02 2.666543911196553318e-02 -1.015892393175081010e-01 2.430982819425442018e-02 6.000199149766220590e-03 3.664152837292172392e-04 6.254746472245735489e-02 3.905029968467196855e-02 -6.345711312065345500e-02
2.767519999999999702e-02 -6.294400532531419477e-03 4.323997166739231013e-02 -2.404776819920062536e-02 5.825398242667791798e-02 -2.766813768897746165e-03 6.859879425471840375e-02 2.655260834299584191e-02 3.825844309222987960e-02 2.576610066011301298e-02 2.763883591322451733e-02
2.866359999999999741e-02 3.964319108923630708e-02 -1.923963150587553947e-02 -3.873178904341652296e-02 1.077910763498075332e-02 -3.158850213072612184e-02 5.871746811211740746e-02 -5.130532716138170440e-02 -5.142766828316563260e-02 -1.066839289127822360e-02 -1.508872235154682349e-02
2.965199999999999780e-02 -2.373127743318859464e-02 -2.474233747989829438e-02 -2.186899820560779181e-02 2.228511521382929225e-02 -2.792853437229592117e-02 -8.550211635970233343e-03 -3.484087540436190539e-02 -6.932400278810540994e-02 -3.489795134168048596e-03 2.638171500536232519e-02
3.064039999999999819e-02 6.502024922428721598e-02 -1.117928281299370406e-02 2.770901175811272751e-02 6.808330651065178096e-02 -6.534036527602200654e-03 -2.767970376765615040e-02 -3.492879362865204673e-02 -2.159542890284037869e-03 4.782842899665185055e-02 2.119431284853077330e-02
3.162879999999999858e-02 -1.751907630832023888e-02 -5.150873602742783892e-03 1.019739998163709041e-02 2.407172348325205616e-02 3.583727850393144537e-02 4.679423672456670125e-02 -2.162221486875077689e-02 -4.610538290233434644e-02 1.172272108900807019e-03 -9.685282975859306476e-02
3.261719999999999897e-02 -2.634335762062394934e-02 4.170363261537446929e-03 3.278827791257904467e-03 4.543822466931918269e-02 1.925741070967705929e-02 2.105202801935647516e-02 -6.242006648001521135e-02 -2.121244176414696994e-02 1.614957660881536153e-02 -3.608890485140819893e-02
3.360559999999999936e-02 7.856795954388613029e-03 3.960881002831976444e-02 9.538974056590418527e-03 5.348044196852159288e-02 6.985822061894036983e-02 2.386473003214019048e-02 -8.062713528637155402e-02 7.887775313677219957e-02 7.170890366889426468e-04 -6.351747059494824987e-02
