0.000000000000000000e+00 2.750632226616324671e-01 2.554415250548044414e-01 2.750553726282710110e-01 3.296278558745753262e-01 3.506249446752824350e-01
5.190000000000000386e-04 -5.910267500603217511e-02 -4.013580175207034223e-02 -4.294971404040956453e-02 -4.163835683560541956e-02 -2.184611275357711477e-02
1.038000000000000077e-03 -4.437305383954203569e-02 1.469652586230106237e-02 -1.787960415241710704e-02 -3.267754521272243917e-02 4.783530062568185082e-02
1.557000000000000224e-03 7.701057169777733580e-02 2.515782832530069277e-02 5.751660881788064200e-02 4.460021547052081363e-03 -4.009522454862603918e-02
2.076000000000000154e-03 -8.418701614122846288e-02 -3.192890067340662524e-02 -1.068811432226236535e-01 -6.242771628156493224e-02 -2.719444393238490756e-02
2.595000000000000084e-03 -7.005431444819061604e-02 3.252365661083589377e-02 -9.886295457776347884e-02 -7.393891541424098268e-02 -7.102835372641945477e-02
3.114000000000000448e-03 2.133959750804226285e-02 4.830250728502416546e-02 3.415310146101532135e-02 7.124604401378666074e-02 -1.009261872345183254e-02
3.633000000000000378e-03 3.351230067402399815e-02 6.573318802076186240e-02 2.453032850210192309e-02 -2.929770801649765957e-02 4.889811776233501245e-02
4.152000000000000308e-03 1.361983457236447086e-02 4.133714116305878261e-02 -3.213659137519234849e-02 3.270403314369361124e-03 6.181564993780944844e-02
4.671000000000000672e-03 1.614987878865199386e-02 -2.521664946299832094e-02 8.604768591185973925e-03 -7.058131265334291471e-02 -3.351152653289370814e-02
5.190000000000000169e-03 -1.399428565303941635e-02 -1.283099144356354693e-02 2.481978072829729015e-02 -9.178965438771549776e-04 -4.149922915021549835e-02
5.709000000000000533e-03 -6.476546839065014383e-02 3.607014682884593457e-03 -4.198410063342446056e-04 -7.763876707198825999e-02 -1.065633470708688135e-01
6.228000000000000896e-03 8.739739824680381464e-02 -2.012676351634849845e-03 -1.546501106683342841e-02 6.086602277859553926e-03 -1.102824198677204715e-02
6.747000000000000393e-03 5.693981920634045429e-02 -2.535219500870695281e-02 3.948978389315477289e-02 -2.158266838506403464e-03 -2.906656000166642564e-02
7.266000000000000757e-03 -1.397027115075852484e-02 -5.583834417596934135e-02 -5.081410151704737754e-02 -5.198393404294601727e-02 -6.563196070635583801e-02
7.785000000000000253e-03 -4.948259655331767315e-02 -7.950928250909221340e-02 -1.176067216394930531e-01 -3.813113579484319476e-02 -1.275223627319664772e-02
8.304000000000000617e-03 -7.786733977582324662e-02 -6.788894492983970014e-04 -3.581380097082426800e-02 -3.792475204319076254e-02 5.488242419428471068e-03
8.823000000000000981e-03 1.776504067210381635e-02 -4.614103490305337257e-02 -4.513090130681703116e-02 2.972499502590373113e-02 3.921198804726561127e-02
9.342000000000001345e-03 6.475474259873079813e-03 -4.256351380518477723e-02 4.052766464951999825e-02 4.439887685385424110e-02 3.860247773353155110e-02
9.860999999999999974e-03 2.842822636299074598e-02 -3.184941342583165469e-02 -2.709925273292805928e-02 2.346828222929584103e-03 -2.865185587348609286e-02
1.038000000000000034e-02 -5.388620531465009023e-02 -7.172069486493025392e-02 -5.712341439592899528e-02 -5.669934344495642514e-02 -8.942834893867256107e-02
1.089900000000000070e-02 1.525923553336998306e-02 -2.493020865759168481e-02 -1.250570523878763614e-02 -5.740608271029117721e-02 8.645793320961782033e-03
1.141800000000000107e-02 4.119744010870559497e-02 1.014406171023718092e-02 6.000974396431141278e-02 -5.278052019477890572e-02 -1.621925210031636630e-02
1.193700000000000143e-02 -8.625625165654117465e-02 -1.305807815824398463e-02 5.910801586649741188e-03 3.724191947882198039e-02 -1.430572261484361514e-02
1.245600000000000179e-02 -3.642472486769755824e-02 2.059414155813933320e-02 -3.281901342290074325e-02 -1.449806070608774915e-02 4.985546508196193882e-02
1.297500000000000042e-02 -3.112732587329190056e-03 1.641167583363311797e-02 -5.281033241146266405e-02 2.903883352667522427e-02 5.674964895969926947e-03
1.349400000000000079e-02 -2.958999353190968837e-02 2.569298690136342933e-02 2.856701060987514723e-02 -9.425628817231931911e-02 4.238837029613023999e-02
1.401300000000000115e-02 -2.802240720172753663e-02 -7.698823571884821221e-03 1.115157935275230654e-02 1.636286621623506826e-02 5.205215401465069364e-02
1.453200000000000151e-02 6.614774196049735822e-02 4.214557207439187381e-02 -1.041767550974161821e-02 8.290553418057221638e-04 1.600563087215369981e-02
1.505100000000000188e-02 2.990753539286746324e-02 5.876861763367692559e-03 -5.115759074600047251e-02 3.824742562369291225e-03 -1.007145075287081866e-02
1.557000000000000051e-02 -4.040311391967087162e-02 -5.299617660053942969e-02 -2.949787172352313566e-02 2.593628692544684418e-04 -6.116858181303667930e-02
1.608900000000000260e-02 -2.037992390096543885e-02 -1.858437030143435600e-02 1.383419731167576799e-02 -2.703765961782330154e-02 2.878833648157109321e-02
